course,GPA,A,B,C,D,F,W,semester,year
MGT 4611,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MGT 4611,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
ECE 4884,3.66 ,65.50 ,34.50 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
ECE 4884,3.33 ,56.00 ,22.00 ,22.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
ECE 4884,3.79 ,80.33 ,18.00 ,1.00 ,0.00 ,0.33 ,0.33 ,Spring,2008
ECE 4884,3.62 ,62.00 ,38.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
ECE 4884,3.40 ,40.00 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
MUSI 3103,3.56 ,89.00 ,0.00 ,0.00 ,0.00 ,11.00 ,0.00 ,Spring,2012
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MUSI 3103,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
MUSI 3102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
MUSI 3102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
MUSI 3102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
MUSI 3102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
MUSI 3102,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
NS 3326,3.40 ,40.00 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
NS 3326,3.00 ,15.00 ,62.00 ,15.00 ,0.00 ,0.00 ,8.00 ,Spring,2009
NS 3326,3.06 ,18.00 ,71.00 ,12.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
NS 3326,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
NS 3326,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
NS 3326,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ARCH 4941,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
ARCH 4942,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ARCH 4943,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
CS 4801,4.00 ,97.50 ,0.00 ,0.00 ,0.00 ,0.00 ,2.50 ,Fall,2009
CS 4801,3.25 ,63.75 ,0.00 ,25.00 ,0.00 ,6.25 ,5.00 ,Fall,2010
CS 4801,3.83 ,80.67 ,16.67 ,0.00 ,0.00 ,0.00 ,2.67 ,Spring,2010
CS 4801,3.76 ,74.00 ,23.60 ,0.00 ,0.00 ,0.00 ,2.60 ,Spring,2011
CS 4801,4.00 ,84.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,Spring,2012
CS 4803,3.57 ,64.90 ,17.10 ,4.70 ,1.70 ,0.30 ,3.90 ,Fall,2008
CS 4803,3.86 ,87.00 ,11.50 ,1.50 ,0.00 ,0.00 ,0.00 ,Fall,2009
CS 4803,3.16 ,43.29 ,37.71 ,15.00 ,0.00 ,3.86 ,0.00 ,Fall,2010
CS 4803,3.73 ,72.50 ,27.50 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
CS 4803,3.57 ,66.75 ,11.75 ,3.50 ,0.00 ,3.50 ,7.25 ,Fall,2012
CS 4803,3.58 ,54.83 ,14.83 ,8.00 ,0.00 ,0.00 ,14.83 ,Spring,2008
CS 4803,3.67 ,66.50 ,16.83 ,5.33 ,0.00 ,0.00 ,8.83 ,Spring,2009
CS 4803,3.77 ,79.00 ,7.57 ,2.57 ,1.00 ,0.00 ,3.43 ,Spring,2010
CS 4803,3.19 ,59.20 ,10.80 ,0.80 ,13.40 ,6.60 ,4.20 ,Spring,2011
CS 4803,3.94 ,89.00 ,5.50 ,0.00 ,0.00 ,0.00 ,5.50 ,Spring,2012
CS 4803,3.72 ,54.00 ,3.33 ,0.00 ,0.00 ,3.33 ,14.17 ,Spring,2013
CS 4803,3.84 ,89.00 ,5.00 ,5.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
CS 4803,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
CS 4803,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
CS 4802,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
CS 4802,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
CS 4802,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
CS 4802,3.50 ,50.00 ,50.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
POL 2101,3.26 ,48.00 ,43.00 ,0.00 ,4.00 ,4.00 ,0.00 ,Spring,2011
POL 2101,3.56 ,62.00 ,27.00 ,8.00 ,0.00 ,0.00 ,4.00 ,Spring,2012
POL 2101,3.71 ,69.00 ,13.00 ,6.00 ,0.00 ,0.00 ,6.00 ,Spring,2013
MUSI 4450,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
MUSI 4450,4.00 ,93.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,Fall,2009
MUSI 4450,3.89 ,89.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
MUSI 4450,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
MUSI 4450,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MUSI 4450,3.73 ,91.00 ,0.00 ,0.00 ,9.00 ,0.00 ,0.00 ,Summer,2013
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
ECE 4952,3.75 ,75.00 ,25.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
ECE 4952,3.94 ,93.75 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
ECE 4952,3.00 ,66.67 ,0.00 ,0.00 ,33.33 ,0.00 ,0.00 ,Spring,2012
ECE 4952,3.44 ,44.33 ,55.67 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
ECE 4952,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MGT 2910,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
MGT 2910,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
MGT 2910,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
MGT 2910,4.00 ,75.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MGT 2910,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MGT 2910,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
MGT 3607,3.36 ,39.00 ,57.00 ,4.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
FREN 2001,3.60 ,55.00 ,31.67 ,1.67 ,0.00 ,0.00 ,7.67 ,Fall,2008
FREN 2001,3.60 ,61.75 ,32.50 ,1.25 ,0.00 ,1.00 ,3.50 ,Fall,2009
FREN 2001,3.57 ,57.75 ,30.75 ,1.25 ,2.00 ,0.00 ,7.25 ,Fall,2010
FREN 2001,3.75 ,75.40 ,18.20 ,1.00 ,0.00 ,1.20 ,3.40 ,Fall,2011
FREN 2001,3.77 ,75.00 ,15.33 ,0.00 ,0.00 ,1.33 ,5.33 ,Fall,2012
FREN 2001,3.30 ,37.00 ,43.67 ,5.00 ,0.00 ,1.67 ,12.33 ,Spring,2008
FREN 2001,3.83 ,78.00 ,14.33 ,0.00 ,0.00 ,0.00 ,3.00 ,Spring,2009
FREN 2001,3.56 ,50.33 ,20.33 ,7.33 ,0.00 ,0.00 ,11.33 ,Spring,2010
FREN 2001,3.79 ,72.50 ,17.00 ,1.50 ,0.00 ,0.00 ,0.00 ,Spring,2011
FREN 2001,3.71 ,66.00 ,17.00 ,2.00 ,0.00 ,0.00 ,14.67 ,Spring,2012
FREN 2001,3.86 ,80.00 ,12.33 ,0.00 ,0.00 ,0.00 ,2.67 ,Spring,2013
FREN 2001,3.85 ,81.50 ,14.50 ,0.00 ,0.00 ,0.00 ,4.00 ,Summer,2008
FREN 2001,3.72 ,79.00 ,5.00 ,11.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
FREN 2001,3.29 ,57.00 ,14.00 ,29.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
FREN 2001,4.00 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,40.00 ,Summer,2011
FREN 2001,4.00 ,80.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20.00 ,Summer,2012
FREN 2001,3.67 ,50.00 ,25.00 ,0.00 ,0.00 ,0.00 ,25.00 ,Summer,2013
FREN 2002,3.32 ,46.33 ,26.67 ,14.33 ,2.00 ,0.00 ,9.33 ,Fall,2008
FREN 2002,3.19 ,45.00 ,15.67 ,22.00 ,2.67 ,0.00 ,13.67 ,Fall,2009
FREN 2002,3.23 ,43.50 ,30.00 ,0.00 ,7.00 ,4.50 ,4.00 ,Fall,2010
FREN 2002,3.10 ,44.00 ,23.67 ,8.33 ,0.00 ,8.33 ,15.00 ,Fall,2011
FREN 2002,3.54 ,51.33 ,24.00 ,4.00 ,2.00 ,2.00 ,8.33 ,Fall,2012
FREN 2002,3.66 ,51.50 ,23.50 ,2.00 ,0.00 ,0.00 ,21.00 ,Spring,2008
FREN 2002,3.28 ,40.00 ,41.33 ,2.00 ,0.00 ,4.33 ,8.33 ,Spring,2009
FREN 2002,3.35 ,43.50 ,36.00 ,11.00 ,0.00 ,0.00 ,4.50 ,Spring,2010
FREN 2002,3.24 ,38.00 ,36.00 ,11.00 ,2.67 ,0.00 ,8.00 ,Spring,2011
FREN 2002,3.62 ,58.00 ,38.00 ,0.00 ,0.00 ,0.00 ,4.00 ,Spring,2012
FREN 2002,3.45 ,58.33 ,15.00 ,2.00 ,0.00 ,5.33 ,9.33 ,Spring,2013
ME 4742,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
ME 4742,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
ME 4742,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
ME 4742,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
FREN 2005,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
FREN 2005,3.00 ,33.00 ,33.00 ,33.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
FREN 2005,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
ME 4740,3.88 ,88.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
ME 4740,2.93 ,33.00 ,33.00 ,27.00 ,7.00 ,0.00 ,0.00 ,Fall,2011
ME 4740,2.78 ,10.00 ,60.00 ,10.00 ,10.00 ,0.00 ,10.00 ,Fall,2012
ME 4741,3.90 ,90.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
ME 4741,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
ME 4741,3.86 ,86.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
ME 4741,3.92 ,92.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
ME 4741,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
MUSI 3212,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
MUSI 3212,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
MUSI 3212,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MUSI 3212,3.67 ,67.00 ,33.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
MUSI 3212,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MUSI 3212,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MUSI 3211,3.56 ,89.00 ,0.00 ,0.00 ,0.00 ,11.00 ,0.00 ,Fall,2008
MUSI 3211,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
MUSI 3211,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
MUSI 3211,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
MUSI 3211,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
HTS 3038,3.00 ,25.00 ,44.00 ,13.00 ,6.00 ,0.00 ,13.00 ,Fall,2010
HTS 3038,3.48 ,45.00 ,39.00 ,3.00 ,0.00 ,0.00 ,10.00 ,Spring,2008
NRE 4214,2.72 ,31.00 ,22.00 ,34.00 ,13.00 ,0.00 ,0.00 ,Fall,2008
NRE 4214,1.94 ,8.00 ,26.00 ,18.00 ,21.00 ,13.00 ,13.00 ,Fall,2009
NRE 4214,2.88 ,19.00 ,52.00 ,17.00 ,7.00 ,0.00 ,5.00 ,Fall,2010
NRE 4214,3.89 ,89.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
NRE 4214,2.00 ,7.00 ,21.00 ,35.00 ,16.00 ,9.00 ,12.00 ,Fall,2012
NRE 4214,3.00 ,0.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
MGT 3609,2.60 ,19.00 ,44.00 ,13.00 ,13.00 ,6.00 ,0.00 ,Fall,2012
MGT 3608,3.47 ,59.00 ,29.00 ,12.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
AE 4370,3.91 ,88.00 ,8.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
AE 4370,3.86 ,78.00 ,12.00 ,0.00 ,0.00 ,0.00 ,10.00 ,Spring,2013
CHEM 3412,2.29 ,19.00 ,29.00 ,21.00 ,16.00 ,12.00 ,3.00 ,Fall,2008
CHEM 3412,2.43 ,13.00 ,31.00 ,27.00 ,9.00 ,6.00 ,12.00 ,Fall,2009
CHEM 3412,2.90 ,23.00 ,36.00 ,20.00 ,4.00 ,1.00 ,15.00 ,Fall,2010
CHEM 3412,2.50 ,10.00 ,46.00 ,19.00 ,14.00 ,3.00 ,8.00 ,Fall,2011
CHEM 3412,2.97 ,34.00 ,27.00 ,20.00 ,7.00 ,1.00 ,10.00 ,Fall,2012
CHEM 3412,2.66 ,15.00 ,30.00 ,24.00 ,6.00 ,2.00 ,24.00 ,Spring,2008
CHEM 3412,2.70 ,18.00 ,42.00 ,27.00 ,6.00 ,2.00 ,5.00 ,Spring,2009
CHEM 3412,2.81 ,21.00 ,42.00 ,17.00 ,7.00 ,3.00 ,11.00 ,Spring,2010
CHEM 3412,2.91 ,29.00 ,25.00 ,25.00 ,6.00 ,0.00 ,16.00 ,Spring,2011
CHEM 3412,2.80 ,19.00 ,40.00 ,32.00 ,0.00 ,2.00 ,7.00 ,Spring,2012
CHEM 3412,2.75 ,23.00 ,40.00 ,16.00 ,9.00 ,4.00 ,8.00 ,Spring,2013
CHEM 3411,2.89 ,35.00 ,26.00 ,28.00 ,9.00 ,0.00 ,2.00 ,Fall,2008
CHEM 3411,3.32 ,36.00 ,50.00 ,3.00 ,2.00 ,0.00 ,7.00 ,Fall,2009
CHEM 3411,2.96 ,27.00 ,35.00 ,31.00 ,0.00 ,0.00 ,6.00 ,Fall,2010
CHEM 3411,3.13 ,36.00 ,39.00 ,21.00 ,1.00 ,0.00 ,3.00 ,Fall,2011
CHEM 3411,2.88 ,34.00 ,28.00 ,29.00 ,7.00 ,1.00 ,1.00 ,Fall,2012
CHEM 3411,3.00 ,40.00 ,22.00 ,22.00 ,9.00 ,0.00 ,4.00 ,Spring,2008
CHEM 3411,2.98 ,39.00 ,22.00 ,35.00 ,0.00 ,2.00 ,2.00 ,Spring,2009
CHEM 3411,3.42 ,48.00 ,33.00 ,10.00 ,0.00 ,0.00 ,10.00 ,Spring,2010
CHEM 3411,3.07 ,44.00 ,32.00 ,12.00 ,12.00 ,0.00 ,0.00 ,Spring,2011
CHEM 3411,2.92 ,22.00 ,47.00 ,10.00 ,7.00 ,2.00 ,10.00 ,Spring,2012
CHEM 3411,2.94 ,31.00 ,34.00 ,20.00 ,0.00 ,6.00 ,6.00 ,Spring,2013
MUSI 2501,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
MUSI 2501,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
MUSI 2501,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
MUSI 2501,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2011
MUSI 2501,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
MUSI 2502,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
MUSI 2502,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
MUSI 2502,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
MUSI 2502,3.80 ,80.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2011
MUSI 2502,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
MUSI 2502,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
BMED 4758,2.40 ,20.00 ,40.00 ,20.00 ,0.00 ,20.00 ,0.00 ,Fall,2012
BMED 4758,3.08 ,40.00 ,28.00 ,18.00 ,0.00 ,5.00 ,10.00 ,Spring,2008
BMED 4758,3.04 ,44.00 ,24.00 ,12.00 ,8.00 ,4.00 ,8.00 ,Spring,2009
BMED 4758,2.93 ,30.00 ,33.00 ,28.00 ,4.00 ,0.00 ,4.00 ,Spring,2010
BMED 4758,3.13 ,41.00 ,34.00 ,19.00 ,0.00 ,3.00 ,3.00 ,Spring,2011
BMED 4758,3.15 ,22.00 ,58.00 ,9.00 ,0.00 ,0.00 ,11.00 ,Spring,2012
INTA 3303,3.79 ,79.00 ,21.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2008
INTA 3303,3.63 ,63.00 ,38.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
INTA 3303,3.64 ,64.00 ,36.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
ARCH 4231,3.60 ,59.00 ,39.00 ,0.00 ,0.00 ,0.00 ,2.00 ,Fall,2008
ARCH 4231,3.40 ,40.00 ,52.00 ,2.00 ,0.00 ,0.00 ,2.00 ,Fall,2009
ARCH 4231,3.76 ,80.00 ,16.50 ,2.50 ,1.00 ,0.00 ,0.00 ,Fall,2010
ARCH 4231,3.45 ,49.00 ,43.50 ,5.00 ,0.00 ,0.00 ,2.00 ,Fall,2011
ARCH 4231,3.71 ,70.50 ,28.50 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
LCC 3863,2.73 ,25.00 ,31.00 ,31.00 ,0.00 ,6.00 ,6.00 ,Fall,2011
LCC 3863,3.38 ,38.00 ,63.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
BIOL 1510,2.53 ,18.75 ,29.00 ,31.50 ,12.75 ,2.50 ,5.50 ,Fall,2008
BIOL 1510,2.81 ,25.50 ,35.50 ,25.50 ,6.50 ,1.50 ,5.00 ,Fall,2009
BIOL 1510,2.94 ,27.50 ,39.50 ,24.00 ,4.00 ,1.00 ,4.00 ,Fall,2010
BIOL 1510,2.93 ,29.50 ,38.00 ,19.00 ,5.50 ,2.00 ,3.50 ,Fall,2011
BIOL 1510,2.86 ,28.50 ,36.50 ,20.00 ,8.00 ,2.50 ,4.50 ,Fall,2012
BIOL 1510,2.51 ,18.00 ,28.00 ,28.00 ,10.00 ,5.00 ,8.00 ,Spring,2008
BIOL 1510,2.71 ,21.00 ,41.00 ,26.00 ,5.00 ,4.00 ,2.00 ,Spring,2009
BIOL 1510,2.83 ,24.00 ,37.00 ,22.00 ,6.00 ,2.00 ,5.00 ,Spring,2010
BIOL 1510,2.89 ,26.00 ,42.50 ,19.50 ,5.50 ,2.00 ,3.00 ,Spring,2011
BIOL 1510,2.85 ,30.00 ,35.00 ,21.00 ,7.00 ,3.00 ,3.00 ,Spring,2012
BIOL 1510,2.99 ,30.00 ,41.00 ,19.00 ,4.00 ,2.00 ,4.00 ,Spring,2013
BIOL 1510,2.75 ,28.00 ,26.00 ,22.00 ,8.00 ,4.00 ,4.00 ,Summer,2008
BIOL 1510,2.78 ,22.00 ,41.00 ,18.00 ,9.00 ,2.00 ,3.00 ,Summer,2009
BIOL 1510,2.92 ,30.00 ,33.00 ,20.00 ,7.00 ,1.00 ,6.00 ,Summer,2010
BIOL 1510,2.87 ,25.00 ,42.00 ,14.00 ,9.00 ,1.00 ,7.00 ,Summer,2011
BIOL 1510,3.28 ,56.00 ,16.00 ,14.00 ,5.00 ,2.00 ,5.00 ,Summer,2012
BIOL 1510,2.62 ,27.00 ,20.00 ,40.00 ,7.00 ,3.00 ,3.00 ,Summer,2013
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2008
HTS 4699,3.67 ,66.67 ,33.33 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2009
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2010
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Fall,2012
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2008
HTS 4699,3.80 ,80.00 ,20.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2009
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2010
HTS 4699,3.67 ,66.67 ,16.67 ,0.00 ,0.00 ,0.00 ,16.67 ,Spring,2011
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2012
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Spring,2013
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2009
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2010
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2011
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2012
HTS 4699,4.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,Summer,2013
EAS 4300,3.00 ,34.00 ,34.00 ,16.00 ,5.00 ,3.00 ,8.00 ,Fall,2008
EAS 4300,3.00 ,33.00 ,17.00 ,6.00 ,6.00 ,6.00 ,33.00 ,Fall,2009
EAS 4300,3.59 ,64.50 ,21.50 ,7.00 ,0.00 ,0.00 ,5.50 ,Fall,2010
EAS 4300,3.58 ,67.00 ,14.00 ,8.00 ,1.50 ,0.00 ,8.00 ,Fall,2011
EAS 4300,2.90 ,28.00 ,21.00 ,23.00 ,3.00 ,3.00 ,18.00 ,Fall,2012
MGT 3501,2.97 ,29.67 ,41.67 ,20.00 ,3.67 ,1.67 ,2.67 ,Fall,2008
MGT 3501,2.97 ,36.67 ,31.67 ,13.33 ,4.67 ,5.33 ,7.67 ,Fall,2009
MGT 3501,3.06 ,34.67 ,32.00 ,15.00 ,2.67 ,3.33 ,12.33 ,Fall,2010
MGT 3501,3.22 ,46.33 ,34.33 ,11.67 ,3.33 ,2.00 ,2.33 ,Fall,2011
MGT 3501,3.25 ,43.00 ,39.67 ,13.67 ,2.33 ,0.00 ,1.00 ,Fall,2012
MGT 3501,3.05 ,32.33 ,38.67 ,18.33 ,2.67 ,1.33 ,6.00 ,Spring,2008
MGT 3501,3.13 ,36.00 ,43.67 ,11.67 ,4.33 ,1.00 ,3.33 ,Spring,2009
MGT 3501,3.45 ,53.00 ,39.33 ,5.33 ,1.33 ,0.00 ,1.00 ,Spring,2010
MGT 3501,3.17 ,36.00 ,44.67 ,13.33 ,2.00 ,1.00 ,3.00 ,Spring,2011
MGT 3501,3.29 ,45.00 ,37.67 ,12.67 ,2.00 ,0.00 ,2.67 ,Spring,2012
